CountyCode,Pełna siedziba,Number
0461,"Dom Pomocy Społecznej ""Promień Życia"" w Bydgoszczy, ul. Łomżyńska 54, 85-863 Bydgoszcz",046101190
0461,"Dom Pomocy Społecznej ""Jesień Życia"" w Bydgoszczy, ul. Mińska 15a, 85-442 Bydgoszcz",046101191
0461,"Wielospecjalistyczny Szpital Miejski im. dr Emila Warmińskiego Samodzielny Publiczny Zakład Opieki Zdrowotnej w Bydgoszczy, ul. Szpitalna 19, 85-826 Bydgoszcz",046101192
0461,"Szpital Uniwersytecki Nr 1 im. dr. Antoniego Jurasza w Bydgoszczy, ul. Marii Curie Skłodowskiej 9, 85-094 Bydgoszcz",046101193
0461,"Centrum Onkologii im. prof. Franciszka Łukaszczyka w Bydgoszczy, ul. Izabeli Romanowskiej 2, 85-796 Bydgoszcz",046101194
0461,"Szpital Uniwersytecki Nr 2 im. dr. Jana Biziela w Bydgoszczy, ul. Kornela Ujejskiego 75, 85-168 Bydgoszcz",046101195
0461,"Kujawsko-Pomorskie Centrum Pulmonologii w Bydgoszczy, ul. Seminaryjna 1, 85-326 Bydgoszcz",046101196
0461,"Kujawsko-Pomorskie Centrum Pulmonologii w Bydgoszczy, ul. dr Stanisława Meysnera 9, 85-472 Bydgoszcz",046101197
0461,"Wojewódzki Szpital Obserwacyjno-Zakaźny im. Tadeusza Browicza w Bydgoszczy, ul. Św. Floriana 12, 85-030 Bydgoszcz",046101198
0461,"10 Wojskowy Szpital Kliniczny z Polikliniką-Samodzielny Publiczny Zakład Opieki Zdrowotnej w Bydgoszczy, ul. Powstańców Warszawy 5, 85-681 Bydgoszcz",046101199
0461,"Samodzielny Publiczny Wielospecjalistyczny Zakład Opieki Zdrowotnej Ministerstwa Spraw Wewnętrznych i Administracji w Bydgoszczy, ul. Ks. Ryszarda Markwarta 4 - 6, 85-015 Bydgoszcz",046101200
0461,"Zakład Pielęgnacyjno-Opiekuńczy w Bydgoszczy, ul. Smukalska 251, 85-485 Bydgoszcz",046101201
0461,"Centrum Medyczne Gizińscy Sp. z o. o., ul. Leśna 9a, 85-676 Bydgoszcz",046101202
0461,"Areszt Śledczy w Bydgoszczy, ul. Wały Jagiellońskie 4, 85-128 Bydgoszcz",046101203
0461,"Zakład Karny w Bydgoszczy-Fordonie, ul. Rynek 8, 85-790 Bydgoszcz",046101204
0462,"Szkoła Podstawowa Nr 4, ul. Jaśminowa 2, 86-300 Grudziądz",0462011
0462,"Zespół Szkół Rolniczych, ul. Lipowa 33, 86-300 Grudziądz",0462012
0462,"Budynek po byłym Gimnazjum Nr 9, ul. I. Paderewskiego 10, 86-300 Grudziądz",0462013
0462,"Przedszkole Miejskie ""TARPNO"", ul. Dąbrówki 6, 86-300 Grudziądz",0462014
0462,"Szkoła Podstawowa Nr 18, ul. Dąbrówki 7, 86-300 Grudziądz",0462015
0462,"Miejski Ośrodek Rekreacji i Wypoczynku, ul. Za Basenem 2, 86-300 Grudziądz",0462016
0462,"Dom Dziennego Pobytu, ul. marsz. J. Piłsudskiego 111, 86-300 Grudziądz",0462017
0462,"Klub Centrum Szkolenia Logistyki, ul. A. Walentynowicz 6, 86-300 Grudziądz",0462018
0462,"Biblioteka Miejska, ul. Legionów 28, 86-300 Grudziądz",0462019
0462,"Szkoła Podstawowa Nr 9 (sala gimnastyczna), ul. Forteczna 29, 86-300 Grudziądz",04620110
0462,"Centrum Kształcenia Ustawicznego, ul. Legionów 2, 86-300 Grudziądz",04620111
0462,"Szkoła Podstawowa Nr 5, ul. Sienkiewicza 24, 86-300 Grudziądz",04620112
0462,"Szkoła Podstawowa Nr 13, ul. gen. Sikorskiego 42, 86-300 Grudziądz",04620113
0462,"Szkoła Podstawowa Nr 16, ul. Kochanowskiego 19, 86-300 Grudziądz",04620114
0462,"Zespół Szkół Budowlanych i Plastycznych Liceum Plastyczne, ul. L. Waryńskiego 78, 86-300 Grudziądz",04620115
0462,"Szkoła Podstawowa Nr 8, ul. Mikołaja z Ryńska 6, 86-300 Grudziądz",04620116
0462,"Szkoła Podstawowa Nr 12, ul. Moniuszki 14, 86-300 Grudziądz",04620117
0462,"Centrum Kultury TEATR, ul. Teatralna 1, 86-300 Grudziądz",04620118
0462,"Klub AKCENT, ul. J. Wybickiego 38, 86-300 Grudziądz",04620119
0462,"Zespół Szkół Gastronomiczno-Hotelarskich, ul. Curie-Skłodowskiej 22/24, 86-300 Grudziądz",04620120
0462,"Urząd Miejski, ul. Ratuszowa 1, 86-300 Grudziądz",04620121
0462,"Szkoła Podstawowa Nr 17, ul. Al. 23 Stycznia 30, 86-300 Grudziądz",04620122
0462,"MARINA, ul. Portowa 8, 86-300 Grudziądz",04620123
0462,"Szkoła Podstawowa Nr 3, ul. Narutowicza 6, 86-300 Grudziądz",04620124
0462,"Zespół Placówek Młodzieżowych ""Bursa"", ul. gen. J. Hallera 37, 86-300 Grudziądz",04620125
0462,"Zespół Szkół Ekonomicznych, ul. Konarskiego 39, 86-300 Grudziądz",04620126
0462,"Zespół Placówek Edukacyjno-Rewalidacyjnych, ul. Parkowa 25, 86-300 Grudziądz",04620127
0462,"Szkoła Podstawowa Nr 21, ul. Nauczycielska 19, 86-300 Grudziądz",04620128
0462,"Szkoła Podstawowa Nr 21 (Hala A), ul. Nauczycielska 19, 86-300 Grudziądz",04620129
0462,"Szkoła Podstawowa Nr 21 (BASEN), ul. Nauczycielska 19, 86-300 Grudziądz",04620130
0462,"Dom Pomocy Społecznej, ul. Dywizjonu 303 4, 86-300 Grudziądz",04620131
0462,"Przedszkole Miejskie ""LOTNISKO"", ul. Ikara 8, 86-300 Grudziądz",04620132
0462,"Szkoła Podstawowa Nr 15, ul. Bydgoska 24, 86-300 Grudziądz",04620133
0462,"Ognisko Pracy Pozaszkolnej, ul. Chełmińska 104, 86-300 Grudziądz",04620134
0462,"Ośrodek Kultury Fizycznej ""BASEN"", ul. Kalinkowa 56, 86-300 Grudziądz",04620135
0462,"Przedszkole Miejskie ""KOPERNIK"", ul. Kalinkowa 46, 86-300 Grudziądz",04620136
0462,"Szkoła Podstawowa Nr 2, ul. Żeromskiego 8, 86-300 Grudziądz",04620137
0462,"Specjalny Ośrodek Szkolno-Wychowawczy Nr 2, ul. Kasprowicza 4, 86-300 Grudziądz",04620138
0462,"Przedszkole Miejskie ""STRZEMIĘCIN"", ul. Jackowskiego 47, 86-300 Grudziądz",04620139
0462,"Zespół Szkół Ogólnokształcących, ul. J. Korczaka 23, 86-300 Grudziądz",04620140
0462,"Przedszkole Miejskie ""STRZEMIĘCIN"", ul. J. Korczaka 21, 86-300 Grudziądz",04620141
0462,"Centrum Pomocy Dziecku i Poradnictwa Rodzinnego, ul. Śniadeckich 6A, 86-300 Grudziądz",04620142
0462,"Poradnia Psychologiczno-Pedagogiczna, ul. J. Korczaka 23, 86-300 Grudziądz",04620143
0462,"Przedszkole Miejskie ""RZĄDZ"", ul. ks. dr. W. Łęgi 17, 86-300 Grudziądz",04620144
0462,"Wydział Bezpieczeństwa i Zarządzania Kryzysowego Urzędu Miejskiego, ul. Strażacka 1, 86-300 Grudziądz",04620145
0462,"Szkoła Podstawowa Nr 20, ul. Jana III Sobieskiego 12, 86-300 Grudziądz",04620146
0462,"Niepubliczne Przedszkole ""TOM BOMBADIL"", ul. H. Gąsiorowskiego 4, 86-300 Grudziądz",04620147
0462,"Budynek Przychodni Zdrowia, ul. Al. Sportowców 1/3, 86-300 Grudziądz",04620148
0462,"Szkoła Podstawowa Nr 11, ul. Dr. Mazurska 2, 86-300 Grudziądz",04620149
0462,"Dom Pomocy Społecznej, ul. Nadgórna 30/32, 86-300 Grudziądz",04620150
0462,"Dom Pomocy Społecznej, ul. Parkowa 12, 86-300 Grudziądz",04620151
0462,"Regionalny Szpital Specjalistyczny im. dr Władysława Biegańskiego Budynek ""A"" łóżkowy, Sala konferencyjna, ul. dr L. Rydygiera 15/17, 86-300 Grudziądz",04620152
0462,"Zakład Karny Nr 1, ul. J. Wybickiego 10/22, 86-300 Grudziądz",04620153
0462,"Zakład Karny Nr 2, ul. gen. Sikorskiego 13/17, 86-300 Grudziądz",04620154
0463,"Przedszkole Miejskie Nr 14, ul. Inowrocławska 44, 87-100 Toruń",0463011
0463,"Szkoła Podstawowa Nr 15, ul. Paderewskiego 5/11, 87-100 Toruń",0463012
0463,"Dom Muz-Filia Podgórz, ul. Poznańska 52, 87-100 Toruń",0463013
0463,"Szkoła Podstawowa Nr 15, ul. Paderewskiego 5/11, 87-100 Toruń",0463014
0463,"Szkoła Podstawowa Nr 14, ul. Gen. Hallera 79, 87-100 Toruń",0463015
0463,"Szkoła Podstawowa Nr 14, ul. Gen. Hallera 79, 87-100 Toruń",0463016
0463,"Szkoła Podstawowa Nr 14, ul. Gen. Hallera 79, 87-100 Toruń",0463017
0463,"Dom Muz-Filia Rudak, ul. Okólna 169, 87-100 Toruń",0463018
0463,"Szkoła Podstawowa nr 17, ul. Rudacka 26 - 32, 87-100 Toruń",0463019
0463,"Szkoła Podstawowa Nr 34, ul. Włocławska 237/239, 87-100 Toruń",04630110
0463,"Szkoła Podstawowa nr 27, ul. Turystyczna 19, 87-100 Toruń",04630111
0463,"Szkoła Podstawowa Nr 18, ul. Kard. Wyszyńskiego 1/5, 87-100 Toruń",04630112
0463,"Szkoła Podstawowa Nr 18, ul. Kard. Wyszyńskiego 1/5, 87-100 Toruń",04630113
0463,"Szkoła Podstawowa Nr 28, ul. Przy Skarpie 13, 87-100 Toruń",04630114
0463,"Szkoła Podstawowa Nr 28, ul. Przy Skarpie 13, 87-100 Toruń",04630115
0463,"III Liceum Ogólnokształcące, ul. Raszei 1, 87-100 Toruń",04630116
0463,"Szkoła Podstawowa Nr 18, ul. Kard. Wyszyńskiego 1/5, 87-100 Toruń",04630117
0463,"III Liceum Ogólnokształcące, ul. Raszei 1, 87-100 Toruń",04630118
0463,"Przedszkole Miejskie nr 2, ul. Stawisińskiego 7, 87-100 Toruń",04630119
0463,"II Liceum Ogólnokształcące (były Zespół Szkół Ogólnokształcących nr 2), ul. Kosynierów Kościuszkowskich 6, 87-100 Toruń",04630120
0463,"Szkoła Podstawowa Nr 32, ul. Kosynierów Kościuszkowskich 11, 87-100 Toruń",04630121
0463,"II Liceum Ogólnokształcące (były Zespół Szkół Ogólnokształcących nr 2), ul. Kosynierów Kościuszkowskich 6, 87-100 Toruń",04630122
0463,"II Liceum Ogólnokształcące (były Zespół Szkół Ogólnokształcących nr 2), ul. Kosynierów Kościuszkowskich 6, 87-100 Toruń",04630123
0463,"Szkoła Podstawowa Nr 32, ul. Kosynierów Kościuszkowskich 11, 87-100 Toruń",04630124
0463,"Szkoła Podstawowa Nr 32, ul. Kosynierów Kościuszkowskich 11, 87-100 Toruń",04630125
0463,"SM ""Zieleniec"", ul. Broniewskiego 53E, 87-100 Toruń",04630126
0463,"Toruńskie Centrum Caritas, ul. Szosa Bydgoska 1, 87-100 Toruń",04630127
0463,"Miejski Ośrodek Sportu i Rekreacji, ul. Słowackiego 114, 87-100 Toruń",04630128
0463,"Miejski Zakład Komunikacji (wejście od ul. Słowackiego), ul. Sienkiewicza 24/26, 87-100 Toruń",04630129
0463,"Zespół Szkół nr 26, ul. Fałata 88/90, 87-100 Toruń",04630130
0463,"Szkoła Podstawowa Nr 11, ul. Gagarina 36, 87-100 Toruń",04630131
0463,"Szkoła Podstawowa Nr 11, ul. Gagarina 36, 87-100 Toruń",04630132
0463,"Przedszkole Miejskie Nr 9, ul. Gagarina 130, 87-100 Toruń",04630133
0463,"Zespół Szkół nr 26, ul. Fałata 88/90, 87-100 Toruń",04630134
0463,"V Liceum Ogólnokształcące, ul. Sienkiewicza 34, 87-100 Toruń",04630135
0463,"Szkoła Podstawowa Nr 13, ul. Krasińskiego 45/47, 87-100 Toruń",04630136
0463,"Szkoła Podstawowa Nr 13, ul. Krasińskiego 45/47, 87-100 Toruń",04630137
0463,"Urząd Stanu Cywilnego, ul. Bydgoska 5, 87-100 Toruń",04630138
0463,"Oratorium im. bł. ks Bronisława Markiewicza, ul. Rybaki 59, 87-100 Toruń",04630139
0463,"Zakład Ubezpieczeń Społecznych, ul. Mickiewicza 10/16, 87-100 Toruń",04630140
0463,"Sala gimnastyczna I Liceum Ogólnokształcącego, ul. Mickiewicza 15 - 17, 87-100 Toruń",04630141
0463,"Szkoła Podstawowa Nr 7, ul. Bema 66, 87-100 Toruń",04630142
0463,"Szkoła Podstawowa Nr 7, ul. G. Morcinka 13, 87-100 Toruń",04630143
0463,"Szkoła Podstawowa nr 7, ul. G. Morcinka 13, 87-100 Toruń",04630144
0463,"Klub Kameleon, ul. Tuwima 9, 87-100 Toruń",04630145
0463,"Zespół Szkół Ekonomicznych, ul. Grunwaldzka 39, 87-100 Toruń",04630146
0463,"Przedszkole Niepubliczne ""Calineczka"", ul. Osiedlowa 53, 87-100 Toruń",04630147
0463,"Szkoła Podstawowa nr 5, ul. Żwirki i Wigury 1, 87-100 Toruń",04630148
0463,"Szkoła Podstawowa nr 5, ul. Żwirki i Wigury 1, 87-100 Toruń",04630149
0463,"Muzeum Etnograficzne, ul. Wały Gen. Sikorskiego 19, 87-100 Toruń",04630150
0463,"OPP ""Dom Harcerza"", Rynek Staromiejski 7, 87-100 Toruń",04630151
0463,"I Liceum Ogólnokształcące, ul. Zaułek Prosowy 1, 87-100 Toruń",04630152
0463,"Medyczno-Społeczne Centrum Kształcenia Zawodowego i Ustawicznego, ul. Św. Jana 1/3, 87-100 Toruń",04630153
0463,"I Liceum Ogólnokształcące, ul. Zaułek Prosowy 1, 87-100 Toruń",04630154
0463,"Centrum Kształcenia Ustawicznego, Plac Św. Katarzyny 8, 87-100 Toruń",04630155
0463,"IV liceum Ogólnokształcące (były Zespół Szkół Ogólnokształcących nr 4), ul. Warszawska 1/5, 87-100 Toruń",04630156
0463,"Zespół Szkół Technicznych, ul. Legionów 19/25, 87-100 Toruń",04630157
0463,"Zespół Szkół Technicznych, ul. Dekerta 4, 87-100 Toruń",04630158
0463,"Prywatne Przedszkole ""Krasnal"", ul. Lelewela 5, 87-100 Toruń",04630159
0463,"Przedszkole Niepubliczne ""Raczek"", ul. Przy Kaszowniku 7, 87-100 Toruń",04630160
0463,"Zespół Szkół Technicznych, ul. Legionów 19/25, 87-100 Toruń",04630161
0463,"Przedszkole Miejskie Nr 5, ul. Dekerta 27/35, 87-100 Toruń",04630162
0463,"Szkoła Podstawowa Nr 24, ul. Ogrodowa 3/5, 87-100 Toruń",04630163
0463,"Szkoła Podstawowa Nr 4, ul. Żwirki i Wigury 49, 87-100 Toruń",04630164
0463,"Szkoła Podstawowa nr 3, ul. Legionów 210, 87-100 Toruń",04630165
0463,"Szkoła Podstawowa Nr 4, ul. Żwirki i Wigury 49, 87-100 Toruń",04630166
0463,"Szkoła Podstawowa nr 3, ul. Legionów 210, 87-100 Toruń",04630167
0463,"Urząd Miasta Torunia, ul. Legionów 220, 87-100 Toruń",04630168
0463,"Przedszkole Miejskie Nr 6, ul. Szosa Chełmińska 130, 87-100 Toruń",04630169
0463,"Zespół Szkół Muzycznych, ul. Szosa Chełmińska 224/226, 87-100 Toruń",04630170
0463,"Szkoła Podstawowa Nr 9, ul. Rzepakowa 7/9, 87-100 Toruń",04630171
0463,"Szkoła Podstawowa Nr 9, ul. Rzepakowa 7/9, 87-100 Toruń",04630172
0463,"Przedszkole Miejskie Nr 8, ul. Chabrowa 49, 87-100 Toruń",04630173
0463,"Przedszkole Miejskie nr 18, ul. Grasera 3, 87-100 Toruń",04630174
0463,"Miejski Zarząd Dróg, ul. Grudziądzka 159, 87-100 Toruń",04630175
0463,"Starostwo Powiatowe w Toruniu, ul. Towarowa 4 - 6, 87-100 Toruń",04630176
0463,"Geofizyka Toruń S. A., ul. Chrobrego 50, 87-100 Toruń",04630177
0463,"Zespół Szkół Inżynierii Środowiska, ul. Batorego 43/49, 87-100 Toruń",04630178
0463,"Szkoła Podstawowa Nr 6, ul. Łąkowa 13, 87-100 Toruń",04630179
0463,"Szkoła Podstawowa Nr 6, ul. Łąkowa 13, 87-100 Toruń",04630180
0463,"Przedszkole Miejskie Nr 7, ul. Łąkowa 44, 87-100 Toruń",04630181
0463,"Przedszkole Miejskie nr 15, ul. Bażyńskich 22, 87-100 Toruń",04630182
0463,"VI Liceum Ogólnokształcące (były Zespół Szkół Nr 1), ul. Wojska Polskiego 47a, 87-100 Toruń",04630183
0463,"VI Liceum Ogólnokształcące (były Zespół Szkół Nr 1), ul. Wojska Polskiego 47a, 87-100 Toruń",04630184
0463,"Szkoła Podstawowa Nr 10, ul. Bażyńskich 30/36, 87-100 Toruń",04630185
0463,"Przedszkole Miejskie Nr 15, ul. Bażyńskich 22, 87-100 Toruń",04630186
0463,"Przedszkole Miejskie Nr 16, ul. Mjr. Sucharskiego 2, 87-100 Toruń",04630187
0463,"Szkoła Podstawowa nr 2, ul. Targowa 17, 87-100 Toruń",04630188
0463,"Szkoła Podstawowa Nr 2, ul. Targowa 17, 87-100 Toruń",04630189
0463,"Zespół Szkół Ogólnokształcących i Technicznych nr 13, ul. Targowa 36/38, 87-100 Toruń",04630190
0463,"Zespół Szkół Ogólnokształcących i Technicznych nr 13, ul. Targowa 36/38, 87-100 Toruń",04630191
0463,"Przedszkole Miejskie nr 3, ul. Skłodowskiej-Curie 43/45, 87-100 Toruń",04630192
0463,"Szkoła Podstawowa Nr 23, ul. Osikowa 11, 87-100 Toruń",04630193
0463,"Warsztaty Terapii Zajęciowej ""Bratanki"", ul. Rydygiera 23, 87-100 Toruń",04630194
0463,"IX Liceum Ogólnokształcące, ul. Rydygiera 12a, 87-100 Toruń",04630195
0463,"Szkoła Podstawowa Nr 8, ul. Łyskowskiego 28, 87-100 Toruń",04630196
0463,"Przedszkole ""Jaś i Małgosia"", ul. Donimirskiego 4, 87-100 Toruń",04630197
0463,"Ośrodek Rehabilitacji Dziennej, ul. Łyskowskiego 15, 87-100 Toruń",04630198
0463,"IX Liceum Ogólnokształcące, ul. Rydygiera 12a, 87-100 Toruń",04630199
0463,"IX Liceum Ogólnokształcące, ul. Rydygiera 12a, 87-100 Toruń",046301100
0463,"Szkoła Podstawowa Nr 8, ul. Łyskowskiego 28, 87-100 Toruń",046301101
0463,"Szkoła Podstawowa Nr 8, ul. Łyskowskiego 28, 87-100 Toruń",046301102
0463,"Szkoła Podstawowa Nr 16, ul. Dziewulskiego 2, 87-100 Toruń",046301103
0463,"Szkoła Podstawowa nr 16, ul. Dziewulskiego 2, 87-100 Toruń",046301104
0463,"Szkoła Podstawowa Nr 16, ul. Dziewulskiego 2, 87-100 Toruń",046301105
0463,"Klub ""Jantar"", ul. Dziewulskiego 12, 87-100 Toruń",046301106
0463,"Przedszkole Miejskie Nr 11, ul. Niesiołowskiego 4, 87-100 Toruń",046301107
0463,"Społeczna Szkoła Podstawowa im. J. Słowackiego, ul. Dziewulskiego 24a, 87-100 Toruń",046301108
0463,"PGE S. A., ul. Ceramiczna 6, 87-100 Toruń",046301109
0463,"CEG-TOR, ul. Olsztyńska 117, 87-100 Toruń",046301110
0463,"Szkoła Podstawowa nr 35, ul. Krynicka 8, 87-100 Toruń",046301111
0463,"Szkoła Podstawowa nr 35, ul. Krynicka 8, 87-100 Toruń",046301112
0463,"Zakład Karny w Inowrocławiu Oddział Zewnętrzny w Toruniu, ul. Piekary 53, 87-100 Toruń",046301113
0463,"Specjalistyczny Szpital Miejski im. M. Kopernika, ul. Batorego 17/19, 87-100 Toruń",046301114
0463,"Wojewódzki Szpital Zespolony-Szpital Wielospecjalistyczny, ul. Św. Józefa 53 - 59, 87-100 Toruń",046301115
0463,"Wojewódzki Szpital Zespolony-Szpital Obserwacyjno-Zakaźny, ul. Krasińskiego 4/4a, 87-100 Toruń",046301116
0463,"Wojewódzki Szpital Zespolony-Szpital Psychiatryczny, ul. Mickiewicza 24/26, 87-100 Toruń",046301117
0463,"Wojewódzki Szpital Zespolony-Szpital Psychiatryczny, ul. Skłodowskiej-Curie 27/29, 87-100 Toruń",046301118
0463,"Wojewódzki Szpital Zespolony-Szpital Specjalistyczny dla Dzieci i Dorosłych, ul. Konstytucji 3 Maja 42, 87-100 Toruń",046301119
0463,"Dom Pomocy Społecznej, ul. Szosa Chełmińska 220, 87-100 Toruń",046301120
0463,"Zakład Pielęgnacyjno-Opiekuńczy, ul. Ligi Polskiej 8, 87-100 Toruń",046301121
0463,"Wojewódzki Ośrodek Terapii Uzależnień i Współuzależnienia – Oddział Odwykowy Całodobowy, ul. Włocławska 233, 87-100 Toruń",046301122
0463,"Wojewódzki Ośrodek Terapii Uzależnień i Współuzależnienia-Ośrodek Terapii Odwykowej Uzależnień, ul. Tramwajowa 2/4, 87-100 Toruń",046301123
0463,"Dom Studencki nr 2 UMK, ul. Mickiewicza 6/8, 87-100 Toruń",046301124
0463,"Dom Studencki nr 9 UMK, ul. Gagarina 21, 87-100 Toruń",046301125
0464,"I Liceum Ogólnokształcące, Mickiewicza 6, 87-800 Włocławek",0464011
0464,"Szkoła Podstawowa Nr 3, Cyganka 6/10, 87-800 Włocławek",0464012
0464,"Szkoła Podstawowa Nr 3, Cyganka 6/10, 87-800 Włocławek",0464013
0464,"Włocławskie Centrum Organizacji Pozarządowych i Wolontariatu, Żabia 12a, 87-800 Włocławek",0464014
0464,"Galeria Sztuki Współczesnej, Miedziana 2/4, 87-800 Włocławek",0464015
0464,"Galeria Sztuki Współczesnej, Miedziana 2/4, 87-800 Włocławek",0464016
0464,"Miejska Biblioteka Publiczna, Warszawska 11/13, 87-800 Włocławek",0464017
0464,"Centrum Kultury Browar B, Łęgska 28, 87-800 Włocławek",0464018
0464,"Zakład Aktywności Zawodowej, Łęgska 20, 87-800 Włocławek",0464019
0464,"Szkoła Podstawowa Nr 14, Bukowa 9, 87-800 Włocławek",04640110
0464,"Szkoła Podstawowa Nr 14, Bukowa 9, 87-800 Włocławek",04640111
0464,"Szkoła Podstawowa Nr 14, Bukowa 9, 87-800 Włocławek",04640112
0464,"Szkoła Podstawowa Nr 14, Bukowa 9, 87-800 Włocławek",04640113
0464,"Zespół Szkół Nr 11, Papieżka 89, 87-800 Włocławek",04640114
0464,"Zespół Szkół Nr 11, Papieżka 89, 87-800 Włocławek",04640115
0464,"Stadion Miejski OSiR, Leśna 53a, 87-800 Włocławek",04640116
0464,"Szkoła Podstawowa Nr 2, Żytnia 47, 87-800 Włocławek",04640117
0464,"Szkoła Podstawowa Nr 2, Żytnia 47, 87-800 Włocławek",04640118
0464,"Szkoła Podstawowa Nr 2, Żytnia 47, 87-800 Włocławek",04640119
0464,"Przychodnia Nr 5 Miejskiego Zespołu Opieki Zdrowotnej, Żytnia 55, 87-800 Włocławek",04640120
0464,"Zespół Szkół Samochodowych, Leśna 1A, 87-800 Włocławek",04640121
0464,"Zespół Szkół Samochodowych, Leśna 1A, 87-800 Włocławek",04640122
0464,"Zespół Szkół Samochodowych, Leśna 1A, 87-800 Włocławek",04640123
0464,"Zespół Szkół Nr 8, Willowa 8, 87-800 Włocławek",04640124
0464,"Zespół Szkół Nr 8, Willowa 8, 87-800 Włocławek",04640125
0464,"Szkoła Podstawowa Nr 10, Starodębska 21, 87-800 Włocławek",04640126
0464,"Zespół Szkół Nr 3, Nowomiejska 21, 87-800 Włocławek",04640127
0464,"Zespół Szkół Muzycznych, Wiejska 29, 87-800 Włocławek",04640128
0464,"Zespół Szkół Muzycznych, Wiejska 29, 87-800 Włocławek",04640129
0464,"Szkoła Podstawowa Nr 7, Gniazdowskiego 7, 87-800 Włocławek",04640130
0464,"Szkoła Podstawowa Nr 7, Gniazdowskiego 7, 87-800 Włocławek",04640131
0464,"Zespół Szkół Muzycznych, Wiejska 29, 87-800 Włocławek",04640132
0464,"Szkoła Podstawowa Nr 12, Wiejska 29, 87-800 Włocławek",04640133
0464,"Szkoła Podstawowa Nr 12, Wiejska 29, 87-800 Włocławek",04640134
0464,"Miejska Biblioteka Publiczna Filia Nr 2, Dziewińska 17, 87-800 Włocławek",04640135
0464,"Przedszkole Publiczne Nr 30, Kaliska 85, 87-800 Włocławek",04640136
0464,"Przedszkole Publiczne Nr 32, Kaliska 108, 87-800 Włocławek",04640137
0464,"Zespół Szkolno-Przedszkolny Nr 1, Gałczyńskiego 9, 87-800 Włocławek",04640138
0464,"Zespół Szkolno-Przedszkolny Nr 1, Gałczyńskiego 9, 87-800 Włocławek",04640139
0464,"Zespół Szkolno-Przedszkolny Nr 1, Gałczyńskiego 9, 87-800 Włocławek",04640140
0464,"Szkoła Podstawowa Nr 23, Wyspiańskiego 3, 87-800 Włocławek",04640141
0464,"Szkoła Podstawowa Nr 23, Wyspiańskiego 3, 87-800 Włocławek",04640142
0464,"Przedszkole Publiczne Nr 36, Wyspiańskiego 3, 87-800 Włocławek",04640143
0464,"Zespół Szkół Nr 4, Kaliska 108, 87-800 Włocławek",04640144
0464,"Zespół Szkół Nr 4, Kaliska 108, 87-800 Włocławek",04640145
0464,"Zespół Szkół Nr 4, Kaliska 108, 87-800 Włocławek",04640146
0464,"Szkoła Podstawowa Nr 19, Szkolna 13, 87-800 Włocławek",04640147
0464,"Szkoła Podstawowa Nr 19, Szkolna 13, 87-800 Włocławek",04640148
0464,"Szkoła Podstawowa Nr 19, Szkolna 13, 87-800 Włocławek",04640149
0464,"Szkoła Podstawowa Nr 19, Szkolna 13, 87-800 Włocławek",04640150
0464,"Collegium Maius Kujawskiej Szkoły Wyższej, Okrzei 94, 87-800 Włocławek",04640151
0464,"Szkoła Podstawowa Nr 5 z Oddziałami Integracyjnymi, Wieniecka 46, 87-800 Włocławek",04640152
0464,"Szkoła Podstawowa Nr 5 z Oddziałami Integracyjnymi, Wieniecka 46, 87-800 Włocławek",04640153
0464,"Szkoła Podstawowa Nr 5 z Oddziałami Integracyjnymi, Wieniecka 46, 87-800 Włocławek",04640154
0464,"Przedszkole Publiczne Nr 25, Rajska 1, 87-800 Włocławek",04640155
0464,"Szkoła Podstawowa Nr 22, Promienna 15, 87-800 Włocławek",04640156
0464,"Szkoła Podstawowa Nr 22, Promienna 15, 87-800 Włocławek",04640157
0464,"Szkoła Podstawowa Nr 22, Promienna 15, 87-800 Włocławek",04640158
0464,"Szkoła Podstawowa Nr 18, Hutnicza 5/7, 87-800 Włocławek",04640159
0464,"Szkoła Podstawowa Nr 18, Hutnicza 5/7, 87-800 Włocławek",04640160
0464,"Centrum Kultury Browar B Klub „Zazamcze”, Toruńska 87, 87-800 Włocławek",04640161
0464,"Zespół Placówek Nr 1 (Bursa Szkolna Nr 2), Mechaników 1, 87-800 Włocławek",04640162
0464,"Włocławski Inkubator Innowacji i Przedsiębiorczości, Toruńska 148, 87-800 Włocławek",04640163
0464,"Dom Pomocy Społecznej, Dobrzyńska 102, 87-800 Włocławek",04640164
0464,"Dom Pomocy Społecznej, Nowomiejska 19, 87-800 Włocławek",04640165
