"Id","CountyCode","Code","Name","Order"
1923,"2465","246501","m. Dąbrowa Górnicza",1923
1924,"2466","246601","m. Gliwice",1924
1925,"2467","246701","m. Jastrzębie-Zdrój",1925
1926,"2468","246801","m. Jaworzno",1926
1927,"2469","246901","m. Katowice",1927
1928,"2470","247001","m. Mysłowice",1928
1929,"2471","247101","m. Piekary Śląskie",1929
1930,"2472","247201","m. Ruda Śląska",1930
1931,"2473","247301","m. Rybnik",1931
1932,"2474","247401","m. Siemianowice Śląskie",1932
1933,"2475","247501","m. Sosnowiec",1933
1934,"2476","247601","m. Świętochłowice",1934
1935,"2477","247701","m. Tychy",1935
1936,"2478","247801","m. Zabrze",1936
1937,"2479","247901","m. Żory",1937
1938,"2601","260101","gm. Busko-Zdrój",1938
1939,"2601","260102","gm. Gnojno",1939
1940,"2601","260103","gm. Nowy Korczyn",1940
1941,"2601","260104","gm. Pacanów",1941
1942,"2601","260105","gm. Solec-Zdrój",1942
1943,"2601","260106","gm. Stopnica",1943
1944,"2601","260107","gm. Tuczępy",1944
1945,"2601","260108","gm. Wiślica",1945
1946,"2602","260201","gm. Imielno",1946
1947,"2602","260202","gm. Jędrzejów",1947
1948,"2602","260203","gm. Małogoszcz",1948
1949,"2602","260204","gm. Nagłowice",1949
1950,"2602","260205","gm. Oksa",1950
1951,"2602","260206","gm. Sędziszów",1951
1952,"2602","260207","gm. Słupia (Jędrzejowska)",1952
1953,"2602","260208","gm. Sobków",1953
1954,"2602","260209","gm. Wodzisław",1954
1955,"2603","260301","gm. Bejsce",1955
1956,"2603","260302","gm. Czarnocin",1956
1957,"2603","260303","gm. Kazimierza Wielka",1957
1958,"2603","260304","gm. Opatowiec",1958
1959,"2603","260305","gm. Skalbmierz",1959
1960,"2604","260401","gm. Bieliny",1960
1961,"2604","260402","gm. Bodzentyn",1961
1962,"2604","260403","gm. Chęciny",1962
1963,"2604","260404","gm. Chmielnik",1963
1964,"2604","260405","gm. Daleszyce",1964
1965,"2604","260406","gm. Górno",1965
1966,"2604","260407","gm. Łagów",1966
1967,"2604","260408","gm. Łopuszno",1967
1968,"2604","260409","gm. Masłów",1968
1969,"2604","260410","gm. Miedziana Góra",1969
1970,"2604","260411","gm. Mniów",1970
1971,"2604","260412","gm. Morawica",1971
1972,"2604","260413","gm. Nowa Słupia",1972
1973,"2604","260414","gm. Piekoszów",1973
1974,"2604","260415","gm. Pierzchnica",1974
1975,"2604","260416","gm. Raków",1975
1976,"2604","260417","gm. Nowiny",1976
1977,"2604","260418","gm. Strawczyn",1977
1978,"2604","260419","gm. Zagnańsk",1978
1979,"2605","260501","gm. Fałków",1979
1980,"2605","260502","gm. Gowarczów",1980
1981,"2605","260503","gm. Końskie",1981
1982,"2605","260504","gm. Radoszyce",1982
1983,"2605","260505","gm. Ruda Maleniecka",1983
1984,"2605","260506","gm. Słupia Konecka",1984
1985,"2605","260507","gm. Smyków",1985
1986,"2605","260508","gm. Stąporków",1986
1987,"2606","260601","gm. Baćkowice",1987
1988,"2606","260602","gm. Iwaniska",1988
1989,"2606","260603","gm. Lipnik",1989
1990,"2606","260604","gm. Opatów",1990
1991,"2606","260605","gm. Ożarów",1991
1992,"2606","260606","gm. Sadowie",1992
1993,"2606","260607","gm. Tarłów",1993
1994,"2606","260608","gm. Wojciechowice",1994
1995,"2607","260701","m. Ostrowiec Świętokrzyski",1995
1996,"2607","260702","gm. Bałtów",1996
1997,"2607","260703","gm. Bodzechów",1997
1998,"2607","260704","gm. Ćmielów",1998
1999,"2607","260705","gm. Kunów",1999
2000,"2607","260706","gm. Waśniów",2000
2001,"2608","260801","gm. Działoszyce",2001
2002,"2608","260802","gm. Kije",2002
2003,"2608","260803","gm. Michałów",2003
2004,"2608","260804","gm. Pińczów",2004
2005,"2608","260805","gm. Złota",2005
2006,"2609","260901","m. Sandomierz",2006
2007,"2609","260902","gm. Dwikozy",2007
2008,"2609","260903","gm. Klimontów",2008
2009,"2609","260904","gm. Koprzywnica",2009
2010,"2609","260905","gm. Łoniów",2010
2011,"2609","260906","gm. Obrazów",2011
2012,"2609","260907","gm. Samborzec",2012
2013,"2609","260908","gm. Wilczyce",2013
2014,"2609","260909","gm. Zawichost",2014
2015,"2610","261001","m. Skarżysko-Kamienna",2015
2016,"2610","261002","gm. Bliżyn",2016
2017,"2610","261003","gm. Łączna",2017
2018,"2610","261004","gm. Skarżysko Kościelne",2018
2019,"2610","261005","gm. Suchedniów",2019
2020,"2611","261101","m. Starachowice",2020
2021,"2611","261102","gm. Brody",2021
2022,"2611","261103","gm. Mirzec",2022
2023,"2611","261104","gm. Pawłów",2023
2024,"2611","261105","gm. Wąchock",2024
2025,"2612","261201","gm. Bogoria",2025
2026,"2612","261202","gm. Łubnice",2026
2027,"2612","261203","gm. Oleśnica",2027
2028,"2612","261204","gm. Osiek",2028
2029,"2612","261205","gm. Połaniec",2029
2030,"2612","261206","gm. Rytwiany",2030
2031,"2612","261207","gm. Staszów",2031
2032,"2612","261208","gm. Szydłów",2032
2033,"2613","261301","gm. Kluczewsko",2033
2034,"2613","261302","gm. Krasocin",2034
2035,"2613","261303","gm. Moskorzew",2035
2036,"2613","261304","gm. Radków",2036
2037,"2613","261305","gm. Secemin",2037
2038,"2613","261306","gm. Włoszczowa",2038
2039,"2661","266101","m. Kielce",2039
2040,"2801","280101","m. Bartoszyce",2040
2041,"2801","280102","m. Górowo Iławeckie",2041
2042,"2801","280103","gm. Bartoszyce",2042
2043,"2801","280104","gm. Bisztynek",2043
2044,"2801","280105","gm. Górowo Iławeckie",2044
2045,"2801","280106","gm. Sępopol",2045
2046,"2802","280201","m. Braniewo",2046
2047,"2802","280202","gm. Braniewo",2047
2048,"2802","280203","gm. Frombork",2048
2049,"2802","280204","gm. Lelkowo",2049
2050,"2802","280205","gm. Pieniężno",2050
2051,"2802","280206","gm. Płoskinia",2051
2052,"2802","280207","gm. Wilczęta",2052
2053,"2803","280301","m. Działdowo",2053
2054,"2803","280302","gm. Działdowo",2054
2055,"2803","280303","gm. Iłowo-Osada",2055
2056,"2803","280304","gm. Lidzbark",2056
2057,"2803","280305","gm. Płośnica",2057
2058,"2803","280306","gm. Rybno",2058
2059,"2804","280401","gm. Elbląg",2059
2060,"2804","280402","gm. Godkowo",2060
2061,"2804","280403","gm. Gronowo Elbląskie",2061
2062,"2804","280404","gm. Markusy",2062
2063,"2804","280405","gm. Milejewo",2063
2064,"2804","280406","gm. Młynary",2064
2065,"2804","280407","gm. Pasłęk",2065
2066,"2804","280408","gm. Rychliki",2066
2067,"2804","280409","gm. Tolkmicko",2067
2068,"2805","280501","m. Ełk",2068
2069,"2805","280502","gm. Ełk",2069
2070,"2805","280503","gm. Kalinowo",2070
2071,"2805","280504","gm. Prostki",2071
2072,"2805","280505","gm. Stare Juchy",2072
2073,"2806","280601","m. Giżycko",2073
2074,"2806","280604","gm. Giżycko",2074
2075,"2806","280605","gm. Kruklanki",2075
2076,"2806","280606","gm. Miłki",2076
2077,"2806","280608","gm. Ryn",2077
2078,"2806","280610","gm. Wydminy",2078
2079,"2807","280701","m. Iława",2079
2080,"2807","280702","m. Lubawa",2080
2081,"2807","280703","gm. Iława",2081
2082,"2807","280704","gm. Kisielice",2082
2083,"2807","280705","gm. Lubawa",2083
2084,"2807","280706","gm. Susz",2084
2085,"2807","280707","gm. Zalewo",2085
2086,"2808","280801","m. Kętrzyn",2086
2087,"2808","280802","gm. Barciany",2087
2088,"2808","280803","gm. Kętrzyn",2088
2089,"2808","280804","gm. Korsze",2089
2090,"2808","280805","gm. Reszel",2090
2091,"2808","280806","gm. Srokowo",2091
2092,"2809","280901","m. Lidzbark Warmiński",2092
2093,"2809","280902","gm. Kiwity",2093
2094,"2809","280903","gm. Lidzbark Warmiński",2094
2095,"2809","280904","gm. Lubomino",2095
2096,"2809","280905","gm. Orneta",2096
2097,"2810","281001","m. Mrągowo",2097
2098,"2810","281002","gm. Mikołajki",2098
2099,"2810","281003","gm. Mrągowo",2099
2100,"2810","281004","gm. Piecki",2100
2101,"2810","281005","gm. Sorkwity",2101
2102,"2811","281101","gm. Janowiec Kościelny",2102
2103,"2811","281102","gm. Janowo",2103
2104,"2811","281103","gm. Kozłowo",2104
2105,"2811","281104","gm. Nidzica",2105
2106,"2812","281201","m. Nowe Miasto Lubawskie",2106
2107,"2812","281202","gm. Biskupiec",2107
2108,"2812","281203","gm. Grodziczno",2108
2109,"2812","281204","gm. Kurzętnik",2109
2110,"2812","281205","gm. Nowe Miasto Lubawskie",2110
2111,"2813","281303","gm. Kowale Oleckie",2111
2112,"2813","281304","gm. Olecko",2112
2113,"2813","281305","gm. Świętajno",2113
2114,"2813","281306","gm. Wieliczki",2114
2115,"2814","281401","gm. Barczewo",2115
2116,"2814","281402","gm. Biskupiec",2116
2117,"2814","281403","gm. Dobre Miasto",2117
2118,"2814","281404","gm. Dywity",2118
2119,"2814","281405","gm. Gietrzwałd",2119
2120,"2814","281406","gm. Jeziorany",2120
2121,"2814","281407","gm. Jonkowo",2121
2122,"2814","281408","gm. Kolno",2122
2123,"2814","281409","gm. Olsztynek",2123
2124,"2814","281410","gm. Purda",2124
2125,"2814","281411","gm. Stawiguda",2125
2126,"2814","281412","gm. Świątki",2126
2127,"2815","281501","m. Ostróda",2127
2128,"2815","281502","gm. Dąbrówno",2128
2129,"2815","281503","gm. Grunwald",2129
2130,"2815","281504","gm. Łukta",2130
2131,"2815","281505","gm. Małdyty",2131
2132,"2815","281506","gm. Miłakowo",2132
2133,"2815","281507","gm. Miłomłyn",2133
2134,"2815","281508","gm. Morąg",2134
2135,"2815","281509","gm. Ostróda",2135
2136,"2816","281601","gm. Biała Piska",2136
2137,"2816","281602","gm. Orzysz",2137
2138,"2816","281603","gm. Pisz",2138
2139,"2816","281604","gm. Ruciane-Nida",2139
2140,"2817","281701","m. Szczytno",2140
2141,"2817","281702","gm. Dźwierzuty",2141
2142,"2817","281703","gm. Jedwabno",2142
2143,"2817","281704","gm. Pasym",2143
2144,"2817","281705","gm. Rozogi",2144
2145,"2817","281706","gm. Szczytno",2145
2146,"2817","281707","gm. Świętajno",2146
2147,"2817","281708","gm. Wielbark",2147
2148,"2818","281801","gm. Banie Mazurskie",2148
2149,"2818","281802","gm. Dubeninki",2149
2150,"2818","281803","gm. Gołdap",2150
2151,"2819","281901","gm. Budry",2151
2152,"2819","281902","gm. Pozezdrze",2152
2153,"2819","281903","gm. Węgorzewo",2153
2154,"2861","286101","m. Elbląg",2154
2155,"2862","286201","m. Olsztyn",2155
2156,"3001","300101","m. Chodzież",2156
2157,"3001","300102","gm. Budzyń",2157
2158,"3001","300103","gm. Chodzież",2158
2159,"3001","300104","gm. Margonin",2159
2160,"3001","300105","gm. Szamocin",2160
2161,"3002","300201","m. Czarnków",2161
2162,"3002","300202","gm. Czarnków",2162
2163,"3002","300203","gm. Drawsko",2163
2164,"3002","300204","gm. Krzyż Wielkopolski",2164
2165,"3002","300205","gm. Lubasz",2165
2166,"3002","300206","gm. Połajewo",2166
2167,"3002","300207","gm. Trzcianka",2167
2168,"3002","300208","gm. Wieleń",2168
2169,"3003","300301","m. Gniezno",2169
2170,"3003","300302","gm. Czerniejewo",2170
2171,"3003","300303","gm. Gniezno",2171
2172,"3003","300304","gm. Kiszkowo",2172
2173,"3003","300305","gm. Kłecko",2173
2174,"3003","300306","gm. Łubowo",2174
2175,"3003","300307","gm. Mieleszyn",2175
2176,"3003","300308","gm. Niechanowo",2176
2177,"3003","300309","gm. Trzemeszno",2177
2178,"3003","300310","gm. Witkowo",2178
2179,"3004","300401","gm. Borek Wielkopolski",2179
2180,"3004","300402","gm. Gostyń",2180
2181,"3004","300403","gm. Krobia",2181
2182,"3004","300404","gm. Pępowo",2182
2183,"3004","300405","gm. Piaski",2183
2184,"3004","300406","gm. Pogorzela",2184
2185,"3004","300407","gm. Poniec",2185
2186,"3005","300501","gm. Granowo",2186
2187,"3005","300502","gm. Grodzisk Wielkopolski",2187
2188,"3005","300503","gm. Kamieniec",2188
2189,"3005","300504","gm. Rakoniewice",2189
2190,"3005","300505","gm. Wielichowo",2190
2191,"3006","300601","gm. Jaraczewo",2191
2192,"3006","300602","gm. Jarocin",2192
2193,"3006","300603","gm. Kotlin",2193
2194,"3006","300604","gm. Żerków",2194
2195,"3007","300701","gm. Blizanów",2195
2196,"3007","300702","gm. Brzeziny",2196
2197,"3007","300703","gm. Ceków-Kolonia",2197
2198,"3007","300704","gm. Godziesze Wielkie",2198
2199,"3007","300705","gm. Koźminek",2199
2200,"3007","300706","gm. Lisków",2200
2201,"3007","300707","gm. Mycielin",2201
2202,"3007","300708","gm. Opatówek",2202
2203,"3007","300709","gm. Stawiszyn",2203
2204,"3007","300710","gm. Szczytniki",2204
2205,"3007","300711","gm. Żelazków",2205
2206,"3008","300801","gm. Baranów",2206
2207,"3008","300802","gm. Bralin",2207
2208,"3008","300803","gm. Kępno",2208
2209,"3008","300804","gm. Łęka Opatowska",2209
2210,"3008","300805","gm. Perzów",2210
2211,"3008","300806","gm. Rychtal",2211
2212,"3008","300807","gm. Trzcinica",2212
2213,"3009","300901","m. Koło",2213
2214,"3009","300902","gm. Babiak",2214
2215,"3009","300903","gm. Chodów",2215
2216,"3009","300904","gm. Dąbie",2216
2217,"3009","300905","gm. Grzegorzew",2217
2218,"3009","300906","gm. Kłodawa",2218
2219,"3009","300907","gm. Koło",2219
2220,"3009","300908","gm. Kościelec",2220
2221,"3009","300909","gm. Olszówka",2221
2222,"3009","300910","gm. Osiek Mały",2222
2223,"3009","300911","gm. Przedecz",2223
2224,"3010","301001","gm. Golina",2224
2225,"3010","301002","gm. Grodziec",2225
2226,"3010","301003","gm. Kazimierz Biskupi",2226
2227,"3010","301004","gm. Kleczew",2227
2228,"3010","301005","gm. Kramsk",2228
2229,"3010","301006","gm. Krzymów",2229
2230,"3010","301007","gm. Rychwał",2230
2231,"3010","301008","gm. Rzgów",2231
2232,"3010","301009","gm. Skulsk",2232
2233,"3010","301010","gm. Sompolno",2233
2234,"3010","301011","gm. Stare Miasto",2234
2235,"3010","301012","gm. Ślesin",2235
2236,"3010","301013","gm. Wierzbinek",2236
2237,"3010","301014","gm. Wilczyn",2237
2238,"3011","301101","m. Kościan",2238
2239,"3011","301102","gm. Czempiń",2239
2240,"3011","301103","gm. Kościan",2240
2241,"3011","301104","gm. Krzywiń",2241
2242,"3011","301105","gm. Śmigiel",2242
2243,"3012","301201","m. Sulmierzyce",2243
2244,"3012","301202","gm. Kobylin",2244
2245,"3012","301203","gm. Koźmin Wielkopolski",2245
2246,"3012","301204","gm. Krotoszyn",2246
2247,"3012","301205","gm. Rozdrażew",2247
2248,"3012","301206","gm. Zduny",2248
2249,"3013","301301","gm. Krzemieniewo",2249
2250,"3013","301302","gm. Lipno",2250
2251,"3013","301303","gm. Osieczna",2251
2252,"3013","301304","gm. Rydzyna",2252
2253,"3013","301305","gm. Święciechowa",2253
2254,"3013","301306","gm. Wijewo",2254
2255,"3013","301307","gm. Włoszakowice",2255
2256,"3014","301401","gm. Chrzypsko Wielkie",2256
2257,"3014","301402","gm. Kwilcz",2257
2258,"3014","301403","gm. Międzychód",2258
2259,"3014","301404","gm. Sieraków",2259
2260,"3015","301501","gm. Kuślin",2260
2261,"3015","301502","gm. Lwówek",2261
2262,"3015","301503","gm. Miedzichowo",2262
2263,"3015","301504","gm. Nowy Tomyśl",2263
2264,"3015","301505","gm. Opalenica",2264
2265,"3015","301506","gm. Zbąszyń",2265
2266,"3016","301601","gm. Oborniki",2266
2267,"3016","301602","gm. Rogoźno",2267
2268,"3016","301603","gm. Ryczywół",2268
2269,"3017","301701","m. Ostrów Wielkopolski",2269
2270,"3017","301702","gm. Nowe Skalmierzyce",2270
2271,"3017","301703","gm. Odolanów",2271
2272,"3017","301704","gm. Ostrów Wielkopolski",2272
2273,"3017","301705","gm. Przygodzice",2273
2274,"3017","301706","gm. Raszków",2274
2275,"3017","301707","gm. Sieroszewice",2275
2276,"3017","301708","gm. Sośnie",2276
2277,"3018","301801","gm. Czajków",2277
2278,"3018","301802","gm. Doruchów",2278
2279,"3018","301803","gm. Grabów nad Prosną",2279
2280,"3018","301804","gm. Kobyla Góra",2280
2281,"3018","301805","gm. Kraszewice",2281
2282,"3018","301806","gm. Mikstat",2282
2283,"3018","301807","gm. Ostrzeszów",2283
2284,"3019","301901","m. Piła",2284
2285,"3019","301902","gm. Białośliwie",2285
2286,"3019","301903","gm. Kaczory",2286
2287,"3019","301904","gm. Łobżenica",2287
2288,"3019","301905","gm. Miasteczko Krajeńskie",2288
2289,"3019","301906","gm. Szydłowo",2289
2290,"3019","301907","gm. Ujście",2290
2291,"3019","301908","gm. Wyrzysk",2291
2292,"3019","301909","gm. Wysoka",2292
2293,"3020","302001","gm. Chocz",2293
2294,"3020","302002","gm. Czermin",2294
2295,"3020","302003","gm. Dobrzyca",2295
2296,"3020","302004","gm. Gizałki",2296
2297,"3020","302005","gm. Gołuchów",2297
2298,"3020","302006","gm. Pleszew",2298
2299,"3021","302101","m. Luboń",2299
2300,"3021","302102","m. Puszczykowo",2300
2301,"3021","302103","gm. Buk",2301
2302,"3021","302104","gm. Czerwonak",2302
2303,"3021","302105","gm. Dopiewo",2303
2304,"3021","302106","gm. Kleszczewo",2304
2305,"3021","302107","gm. Komorniki",2305
2306,"3021","302108","gm. Kostrzyn",2306
2307,"3021","302109","gm. Kórnik",2307
2308,"3021","302110","gm. Mosina",2308
2309,"3021","302111","gm. Murowana Goślina",2309
2310,"3021","302112","gm. Pobiedziska",2310
2311,"3021","302113","gm. Rokietnica",2311
2312,"3021","302114","gm. Stęszew",2312
2313,"3021","302115","gm. Suchy Las",2313
2314,"3021","302116","gm. Swarzędz",2314
2315,"3021","302117","gm. Tarnowo Podgórne",2315
2316,"3022","302201","gm. Bojanowo",2316
2317,"3022","302202","gm. Jutrosin",2317
2318,"3022","302203","gm. Miejska Górka",2318
2319,"3022","302204","gm. Pakosław",2319
2320,"3022","302205","gm. Rawicz",2320
2321,"3023","302301","m. Słupca",2321
2322,"3023","302302","gm. Lądek",2322
2323,"3023","302303","gm. Orchowo",2323
2324,"3023","302304","gm. Ostrowite",2324
2325,"3023","302305","gm. Powidz",2325
2326,"3023","302306","gm. Słupca",2326
2327,"3023","302307","gm. Strzałkowo",2327
2328,"3023","302308","gm. Zagórów",2328
2329,"3024","302401","m. Obrzycko",2329
2330,"3024","302402","gm. Duszniki",2330
2331,"3024","302403","gm. Kaźmierz",2331
2332,"3024","302404","gm. Obrzycko",2332
2333,"3024","302405","gm. Ostroróg",2333
2334,"3024","302406","gm. Pniewy",2334
2335,"3024","302407","gm. Szamotuły",2335
2336,"3024","302408","gm. Wronki",2336
2337,"3025","302501","gm. Dominowo",2337
2338,"3025","302502","gm. Krzykosy",2338
2339,"3025","302503","gm. Nowe Miasto nad Wartą",2339
2340,"3025","302504","gm. Środa Wielkopolska",2340
2341,"3025","302505","gm. Zaniemyśl",2341
2342,"3026","302601","gm. Brodnica",2342
2343,"3026","302602","gm. Dolsk",2343
2344,"3026","302603","gm. Książ Wielkopolski",2344
2345,"3026","302604","gm. Śrem",2345
2346,"3027","302701","m. Turek",2346
2347,"3027","302702","gm. Brudzew",2347
2348,"3027","302703","gm. Dobra",2348
2349,"3027","302704","gm. Kawęczyn",2349
2350,"3027","302705","gm. Malanów",2350
2351,"3027","302706","gm. Przykona",2351
2352,"3027","302707","gm. Tuliszków",2352
2353,"3027","302708","gm. Turek",2353
2354,"3027","302709","gm. Władysławów",2354
2355,"3028","302801","m. Wągrowiec",2355
2356,"3028","302802","gm. Damasławek",2356
2357,"3028","302803","gm. Gołańcz",2357
2358,"3028","302804","gm. Mieścisko",2358
2359,"3028","302805","gm. Skoki",2359
2360,"3028","302806","gm. Wapno",2360
2361,"3028","302807","gm. Wągrowiec",2361
2362,"3029","302901","gm. Przemęt",2362
2363,"3029","302902","gm. Siedlec",2363
2364,"3029","302903","gm. Wolsztyn",2364
2365,"3030","303001","gm. Kołaczkowo",2365
2366,"3030","303002","gm. Miłosław",2366
2367,"3030","303003","gm. Nekla",2367
2368,"3030","303004","gm. Pyzdry",2368
2369,"3030","303005","gm. Września",2369
2370,"3031","303101","m. Złotów",2370
2371,"3031","303102","gm. Jastrowie",2371
2372,"3031","303103","gm. Krajenka",2372
2373,"3031","303104","gm. Lipka",2373
2374,"3031","303105","gm. Okonek",2374
2375,"3031","303106","gm. Tarnówka",2375
2376,"3031","303107","gm. Zakrzewo",2376
2377,"3031","303108","gm. Złotów",2377
2378,"3061","306101","m. Kalisz",2378
2379,"3062","306201","m. Konin",2379
2380,"3063","306301","m. Leszno",2380
2381,"3064","306401","m. Poznań",2381
2382,"3201","320101","m. Białogard",2382
2383,"3201","320102","gm. Białogard",2383
2384,"3201","320103","gm. Karlino",2384
2385,"3201","320104","gm. Tychowo",2385
2386,"3202","320201","gm. Bierzwnik",2386
2387,"3202","320202","gm. Choszczno",2387
2388,"3202","320203","gm. Drawno",2388
2389,"3202","320204","gm. Krzęcin",2389
2390,"3202","320205","gm. Pełczyce",2390
2391,"3202","320206","gm. Recz",2391
2392,"3203","320301","gm. Czaplinek",2392
2393,"3203","320302","gm. Drawsko Pomorskie",2393
2394,"3203","320303","gm. Kalisz Pomorski",2394
2395,"3203","320305","gm. Wierzchowo",2395
2396,"3203","320306","gm. Złocieniec",2396
2397,"3204","320402","gm. Goleniów",2397
2398,"3204","320403","gm. Maszewo",2398
2399,"3204","320404","gm. Nowogard",2399
2400,"3204","320405","gm. Osina",2400
2401,"3204","320406","gm. Przybiernów",2401
2402,"3204","320407","gm. Stepnica",2402
2403,"3205","320501","gm. Brojce",2403
2404,"3205","320502","gm. Gryfice",2404
2405,"3205","320503","gm. Karnice",2405
2406,"3205","320504","gm. Płoty",2406
2407,"3205","320507","gm. Rewal",2407
2408,"3205","320508","gm. Trzebiatów",2408
2409,"3206","320601","gm. Banie",2409
2410,"3206","320602","gm. Cedynia",2410
2411,"3206","320603","gm. Chojna",2411
2412,"3206","320604","gm. Gryfino",2412
2413,"3206","320605","gm. Mieszkowice",2413
2414,"3206","320606","gm. Moryń",2414
2415,"3206","320607","gm. Stare Czarnowo",2415
2416,"3206","320608","gm. Trzcińsko-Zdrój",2416
2417,"3206","320609","gm. Widuchowa",2417
2418,"3207","320701","gm. Dziwnów",2418
2419,"3207","320702","gm. Golczewo",2419
2420,"3207","320703","gm. Kamień Pomorski",2420
2421,"3207","320704","gm. Międzyzdroje",2421
2422,"3207","320705","gm. Świerzno",2422
2423,"3207","320706","gm. Wolin",2423
2424,"3208","320801","m. Kołobrzeg",2424
2425,"3208","320802","gm. Dygowo",2425
2426,"3208","320803","gm. Gościno",2426
2427,"3208","320804","gm. Kołobrzeg",2427
2428,"3208","320805","gm. Rymań",2428
2429,"3208","320806","gm. Siemyśl",2429
2430,"3208","320807","gm. Ustronie Morskie",2430
2431,"3209","320901","gm. Będzino",2431
2432,"3209","320902","gm. Biesiekierz",2432
2433,"3209","320903","gm. Bobolice",2433
2434,"3209","320904","gm. Manowo",2434
2435,"3209","320905","gm. Mielno",2435
2436,"3209","320906","gm. Polanów",2436
2437,"3209","320907","gm. Sianów",2437
2438,"3209","320908","gm. Świeszyno",2438
2439,"3210","321001","gm. Barlinek",2439
2440,"3210","321002","gm. Boleszkowice",2440
2441,"3210","321003","gm. Dębno",2441
2442,"3210","321004","gm. Myślibórz",2442
2443,"3210","321005","gm. Nowogródek Pomorski",2443
2444,"3211","321101","gm. Dobra (Szczecińska)",2444
2445,"3211","321102","gm. Kołbaskowo",2445
2446,"3211","321103","gm. Nowe Warpno",2446
2447,"3211","321104","gm. Police",2447
2448,"3212","321201","gm. Bielice",2448
2449,"3212","321202","gm. Kozielice",2449
2450,"3212","321203","gm. Lipiany",2450
2451,"3212","321204","gm. Przelewice",2451
2452,"3212","321205","gm. Pyrzyce",2452
2453,"3212","321206","gm. Warnice",2453
2454,"3213","321301","m. Darłowo",2454
2455,"3213","321302","m. Sławno",2455
2456,"3213","321303","gm. Darłowo",2456
2457,"3213","321304","gm. Malechowo",2457
2458,"3213","321305","gm. Postomino",2458
2459,"3213","321306","gm. Sławno",2459
2460,"3214","321401","m. Stargard",2460
2461,"3214","321402","gm. Chociwel",2461
2462,"3214","321403","gm. Dobrzany",2462
2463,"3214","321404","gm. Dolice",2463
2464,"3214","321405","gm. Ińsko",2464
2465,"3214","321406","gm. Kobylanka",2465
2466,"3214","321408","gm. Marianowo",2466
2467,"3214","321409","gm. Stara Dąbrowa",2467
2468,"3214","321410","gm. Stargard",2468
2469,"3214","321411","gm. Suchań",2469
2470,"3215","321501","m. Szczecinek",2470
2471,"3215","321502","gm. Barwice",2471
2472,"3215","321503","gm. Biały Bór",2472
2473,"3215","321504","gm. Borne Sulinowo",2473
2474,"3215","321505","gm. Grzmiąca",2474
2475,"3215","321506","gm. Szczecinek",2475
2476,"3216","321601","m. Świdwin",2476
2477,"3216","321602","gm. Brzeżno",2477
2478,"3216","321603","gm. Połczyn-Zdrój",2478
2479,"3216","321604","gm. Rąbino",2479
2480,"3216","321605","gm. Sławoborze",2480
2481,"3216","321606","gm. Świdwin",2481
2482,"3217","321701","m. Wałcz",2482
2483,"3217","321702","gm. Człopa",2483
2484,"3217","321703","gm. Mirosławiec",2484
2485,"3217","321704","gm. Tuczno",2485
2486,"3217","321705","gm. Wałcz",2486
2487,"3218","321801","gm. Dobra",2487
2488,"3218","321802","gm. Łobez",2488
2489,"3218","321803","gm. Radowo Małe",2489
2490,"3218","321804","gm. Resko",2490
2491,"3218","321805","gm. Węgorzyno",2491
2492,"3261","326101","m. Koszalin",2492
2493,"3262","326201","m. Szczecin",2493
2494,"3263","326301","m. Świnoujście",2494
2495,"statki","Dar Młodzieży","Dar Młodzieży",2495
2496,"statki","Baltica","Baltica",2496
2497,"statki","Fryderyk Chopin","Fryderyk Chopin",2497
2498,"statki","Kontradmirał Xawery CZERNICKI","Kontradmirał Xawery CZERNICKI",2498
2499,"statki","BALTIC BETA","BALTIC BETA",2499
2500,"statki","LOTOS PETROBALTIC","LOTOS PETROBALTIC",2500
2501,"statki","PETROBALTIC","PETROBALTIC",2501
2502,"statki","PETRO GIANT","PETRO GIANT",2502
2503,"zagranica","Albania","Albania",2503
2504,"zagranica","Algieria","Algieria",2504
2505,"zagranica","Angola","Angola",2505
2506,"zagranica","Arabia Saudyjska","Arabia Saudyjska",2506
2507,"zagranica","Oman","Oman",2507
2508,"zagranica","Argentyna","Argentyna",2508
2509,"zagranica","Armenia","Armenia",2509
2510,"zagranica","Australia","Australia",2510
2511,"zagranica","Austria","Austria",2511
2512,"zagranica","Azerbejdżan","Azerbejdżan",2512
2513,"zagranica","Belgia","Belgia",2513
2514,"zagranica","Białoruś","Białoruś",2514
2515,"zagranica","Bośnia i Hercegowina","Bośnia i Hercegowina",2515
2516,"zagranica","Brazylia","Brazylia",2516
2517,"zagranica","Bułgaria","Bułgaria",2517
2518,"zagranica","Chile","Chile",2518
2519,"zagranica","Chiny","Chiny",2519
2520,"zagranica","Chorwacja","Chorwacja",2520
2521,"zagranica","Cypr","Cypr",2521
2522,"zagranica","Czarnogóra","Czarnogóra",2522
2523,"zagranica","Czechy","Czechy",2523
2524,"zagranica","Dania","Dania",2524
2525,"zagranica","Egipt","Egipt",2525
2526,"zagranica","Estonia","Estonia",2526
2527,"zagranica","Etiopia","Etiopia",2527
2528,"zagranica","Filipiny","Filipiny",2528
2529,"zagranica","Finlandia","Finlandia",2529
2530,"zagranica","Francja","Francja",2530
2531,"zagranica","Grecja","Grecja",2531
2532,"zagranica","Gruzja","Gruzja",2532
2533,"zagranica","Hiszpania","Hiszpania",2533
2534,"zagranica","Indie","Indie",2534
